 >TARPBXN : slab+disk; XS2,XS3,YS,ZS= 15.0000  0.0000 24.0000 24.0000
      9312 = NAT 
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
   0.50000   0.50000   0.50000 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
   5745  -7   7  -4 2 2 2
   5746  -7   7  -3 2 2 2
   5747  -7   7  -2 2 2 2
   5748  -7   7  -1 2 2 2
   5749  -7   7   0 2 2 2
   5750  -7   7   1 2 2 2
   5751  -7   7   2 2 2 2
   5752  -7   7   3 2 2 2
   5753  -7   7   4 2 2 2
   5754  -7   7   5 2 2 2
   5755  -7   7   6 2 2 2
   5756  -7   7   7 2 2 2
   5757  -7   7   8 2 2 2
   5758  -7   7   9 2 2 2
   5759  -7   7  10 2 2 2
   5760  -7   7  11 2 2 2
   5761  -7   8 -12 2 2 2
   5762  -7   8 -11 2 2 2
   5763  -7   8 -10 2 2 2
   5764  -7   8  -9 2 2 2
   5765  -7   8  -8 2 2 2
   5766  -7   8  -7 2 2 2
   5767  -7   8  -6 2 2 2
   5768  -7   8  -5 2 2 2
   5769  -7   8  -4 2 2 2
   5770  -7   8  -3 2 2 2
   5771  -7   8  -2 2 2 2
   5772  -7   8  -1 2 2 2
   5773  -7   8   0 2 2 2
   5774  -7   8   1 2 2 2
   5775  -7   8   2 2 2 2
   5776  -7   8   3 2 2 2
   5777  -7   8   4 2 2 2
   5778  -7   8   5 2 2 2
   5779  -7   8   6 2 2 2
   5780  -7   8   7 2 2 2
   5781  -7   8   8 2 2 2
   5782  -7   8   9 2 2 2
   5783  -7   8  10 2 2 2
   5784  -7   8  11 2 2 2
   5785  -7   9 -12 2 2 2
   5786  -7   9 -11 2 2 2
   5787  -7   9 -10 2 2 2
   5788  -7   9  -9 2 2 2
   5789  -7   9  -8 2 2 2
   5790  -7   9  -7 2 2 2
   5791  -7   9  -6 2 2 2
   5792  -7   9  -5 2 2 2
   5793  -7   9  -4 2 2 2
   5794  -7   9  -3 2 2 2
   5795  -7   9  -2 2 2 2
   5796  -7   9  -1 2 2 2
   5797  -7   9   0 2 2 2
   5798  -7   9   1 2 2 2
   5799  -7   9   2 2 2 2
   5800  -7   9   3 2 2 2
   5801  -7   9   4 2 2 2
   5802  -7   9   5 2 2 2
   5803  -7   9   6 2 2 2
   5804  -7   9   7 2 2 2
   5805  -7   9   8 2 2 2
   5806  -7   9   9 2 2 2
   5807  -7   9  10 2 2 2
   5808  -7   9  11 2 2 2
   5809  -7  10 -12 2 2 2
   5810  -7  10 -11 2 2 2
   5811  -7  10 -10 2 2 2
   5812  -7  10  -9 2 2 2
   5813  -7  10  -8 2 2 2
   5814  -7  10  -7 2 2 2
   5815  -7  10  -6 2 2 2
   5816  -7  10  -5 2 2 2
   5817  -7  10  -4 2 2 2
   5818  -7  10  -3 2 2 2
   5819  -7  10  -2 2 2 2
   5820  -7  10  -1 2 2 2
   5821  -7  10   0 2 2 2
   5822  -7  10   1 2 2 2
   5823  -7  10   2 2 2 2
   5824  -7  10   3 2 2 2
   5825  -7  10   4 2 2 2
   5826  -7  10   5 2 2 2
   5827  -7  10   6 2 2 2
   5828  -7  10   7 2 2 2
   5829  -7  10   8 2 2 2
   5830  -7  10   9 2 2 2
   5831  -7  10  10 2 2 2
   5832  -7  10  11 2 2 2
   5833  -7  11 -12 2 2 2
   5834  -7  11 -11 2 2 2
   5835  -7  11 -10 2 2 2
   5836  -7  11  -9 2 2 2
   5837  -7  11  -8 2 2 2
   5838  -7  11  -7 2 2 2
   5839  -7  11  -6 2 2 2
   5840  -7  11  -5 2 2 2
   5841  -7  11  -4 2 2 2
   5842  -7  11  -3 2 2 2
   5843  -7  11  -2 2 2 2
   5844  -7  11  -1 2 2 2
   5845  -7  11   0 2 2 2
   5846  -7  11   1 2 2 2
   5847  -7  11   2 2 2 2
   5848  -7  11   3 2 2 2
   5849  -7  11   4 2 2 2
   5850  -7  11   5 2 2 2
   5851  -7  11   6 2 2 2
   5852  -7  11   7 2 2 2
   5853  -7  11   8 2 2 2
   5854  -7  11   9 2 2 2
   5855  -7  11  10 2 2 2
   5856  -7  11  11 2 2 2
   5857  -6 -12 -12 2 2 2
   5858  -6 -12 -11 2 2 2
   5859  -6 -12 -10 2 2 2
   5860  -6 -12  -9 2 2 2
   5861  -6 -12  -8 2 2 2
   5862  -6 -12  -7 2 2 2
   5863  -6 -12  -6 2 2 2
   5864  -6 -12  -5 2 2 2
   5865  -6 -12  -4 2 2 2
   5866  -6 -12  -3 2 2 2
   5867  -6 -12  -2 2 2 2
   5868  -6 -12  -1 2 2 2
   5869  -6 -12   0 2 2 2
   5870  -6 -12   1 2 2 2
   5871  -6 -12   2 2 2 2
   5872  -6 -12   3 2 2 2
   5873  -6 -12   4 2 2 2
   5874  -6 -12   5 2 2 2
   5875  -6 -12   6 2 2 2
   5876  -6 -12   7 2 2 2
   5877  -6 -12   8 2 2 2
   5878  -6 -12   9 2 2 2
   5879  -6 -12  10 2 2 2
   5880  -6 -12  11 2 2 2
   5881  -6 -11 -12 2 2 2
   5882  -6 -11 -11 2 2 2
   5883  -6 -11 -10 2 2 2
   5884  -6 -11  -9 2 2 2
   5885  -6 -11  -8 2 2 2
   5886  -6 -11  -7 2 2 2
   5887  -6 -11  -6 2 2 2
   5888  -6 -11  -5 2 2 2
   5889  -6 -11  -4 2 2 2
   5890  -6 -11  -3 2 2 2
   5891  -6 -11  -2 2 2 2
   5892  -6 -11  -1 2 2 2
   5893  -6 -11   0 2 2 2
   5894  -6 -11   1 2 2 2
   5895  -6 -11   2 2 2 2
   5896  -6 -11   3 2 2 2
   5897  -6 -11   4 2 2 2
   5898  -6 -11   5 2 2 2
   5899  -6 -11   6 2 2 2
   5900  -6 -11   7 2 2 2
   5901  -6 -11   8 2 2 2
   5902  -6 -11   9 2 2 2
   5903  -6 -11  10 2 2 2
   5904  -6 -11  11 2 2 2
   5905  -6 -10 -12 2 2 2
   5906  -6 -10 -11 2 2 2
   5907  -6 -10 -10 2 2 2
   5908  -6 -10  -9 2 2 2
   5909  -6 -10  -8 2 2 2
   5910  -6 -10  -7 2 2 2
   5911  -6 -10  -6 2 2 2
   5912  -6 -10  -5 2 2 2
   5913  -6 -10  -4 2 2 2
   5914  -6 -10  -3 2 2 2
   5915  -6 -10  -2 2 2 2
   5916  -6 -10  -1 2 2 2
   5917  -6 -10   0 2 2 2
   5918  -6 -10   1 2 2 2
   5919  -6 -10   2 2 2 2
   5920  -6 -10   3 2 2 2
   5921  -6 -10   4 2 2 2
   5922  -6 -10   5 2 2 2
   5923  -6 -10   6 2 2 2
   5924  -6 -10   7 2 2 2
   5925  -6 -10   8 2 2 2
   5926  -6 -10   9 2 2 2
   5927  -6 -10  10 2 2 2
   5928  -6 -10  11 2 2 2
   5929  -6  -9 -12 2 2 2
   5930  -6  -9 -11 2 2 2
   5931  -6  -9 -10 2 2 2
   5932  -6  -9  -9 2 2 2
   5933  -6  -9  -8 2 2 2
   5934  -6  -9  -7 2 2 2
   5935  -6  -9  -6 2 2 2
   5936  -6  -9  -5 2 2 2
   5937  -6  -9  -4 2 2 2
   5938  -6  -9  -3 2 2 2
   5939  -6  -9  -2 2 2 2
   5940  -6  -9  -1 2 2 2
   5941  -6  -9   0 2 2 2
   5942  -6  -9   1 2 2 2
   5943  -6  -9   2 2 2 2
   5944  -6  -9   3 2 2 2
   5945  -6  -9   4 2 2 2
   5946  -6  -9   5 2 2 2
   5947  -6  -9   6 2 2 2
   5948  -6  -9   7 2 2 2
   5949  -6  -9   8 2 2 2
   5950  -6  -9   9 2 2 2
   5951  -6  -9  10 2 2 2
   5952  -6  -9  11 2 2 2
   5953  -6  -8 -12 2 2 2
   5954  -6  -8 -11 2 2 2
   5955  -6  -8 -10 2 2 2
   5956  -6  -8  -9 2 2 2
   5957  -6  -8  -8 2 2 2
   5958  -6  -8  -7 2 2 2
   5959  -6  -8  -6 2 2 2
   5960  -6  -8  -5 2 2 2
   5961  -6  -8  -4 2 2 2
   5962  -6  -8  -3 2 2 2
   5963  -6  -8  -2 2 2 2
   5964  -6  -8  -1 2 2 2
   5965  -6  -8   0 2 2 2
   5966  -6  -8   1 2 2 2
   5967  -6  -8   2 2 2 2
   5968  -6  -8   3 2 2 2
   5969  -6  -8   4 2 2 2
   5970  -6  -8   5 2 2 2
   5971  -6  -8   6 2 2 2
   5972  -6  -8   7 2 2 2
   5973  -6  -8   8 2 2 2
   5974  -6  -8   9 2 2 2
   5975  -6  -8  10 2 2 2
   5976  -6  -8  11 2 2 2
   5977  -6  -7 -12 2 2 2
   5978  -6  -7 -11 2 2 2
   5979  -6  -7 -10 2 2 2
   5980  -6  -7  -9 2 2 2
   5981  -6  -7  -8 2 2 2
   5982  -6  -7  -7 2 2 2
   5983  -6  -7  -6 2 2 2
   5984  -6  -7  -5 2 2 2
   5985  -6  -7  -4 2 2 2
   5986  -6  -7  -3 2 2 2
   5987  -6  -7  -2 2 2 2
   5988  -6  -7  -1 2 2 2
   5989  -6  -7   0 2 2 2
   5990  -6  -7   1 2 2 2
   5991  -6  -7   2 2 2 2
   5992  -6  -7   3 2 2 2
   5993  -6  -7   4 2 2 2
   5994  -6  -7   5 2 2 2
   5995  -6  -7   6 2 2 2
   5996  -6  -7   7 2 2 2
   5997  -6  -7   8 2 2 2
   5998  -6  -7   9 2 2 2
   5999  -6  -7  10 2 2 2
   6000  -6  -7  11 2 2 2
   6001  -6  -6 -12 2 2 2
   6002  -6  -6 -11 2 2 2
   6003  -6  -6 -10 2 2 2
   6004  -6  -6  -9 2 2 2
   6005  -6  -6  -8 2 2 2
   6006  -6  -6  -7 2 2 2
   6007  -6  -6  -6 2 2 2
   6008  -6  -6  -5 2 2 2
   6009  -6  -6  -4 2 2 2
   6010  -6  -6  -3 2 2 2
   6011  -6  -6  -2 2 2 2
   6012  -6  -6  -1 2 2 2
   6013  -6  -6   0 2 2 2
   6014  -6  -6   1 2 2 2
   6015  -6  -6   2 2 2 2
   6016  -6  -6   3 2 2 2
   6017  -6  -6   4 2 2 2
   6018  -6  -6   5 2 2 2
   6019  -6  -6   6 2 2 2
   6020  -6  -6   7 2 2 2
   6021  -6  -6   8 2 2 2
   6022  -6  -6   9 2 2 2
   6023  -6  -6  10 2 2 2
   6024  -6  -6  11 2 2 2
   6025  -6  -5 -12 2 2 2
   6026  -6  -5 -11 2 2 2
   6027  -6  -5 -10 2 2 2
   6028  -6  -5  -9 2 2 2
   6029  -6  -5  -8 2 2 2
   6030  -6  -5  -7 2 2 2
   6031  -6  -5  -6 2 2 2
   6032  -6  -5  -5 2 2 2
   6033  -6  -5  -4 2 2 2
   6034  -6  -5  -3 2 2 2
   6035  -6  -5  -2 2 2 2
   6036  -6  -5  -1 2 2 2
   6037  -6  -5   0 2 2 2
   6038  -6  -5   1 2 2 2
   6039  -6  -5   2 2 2 2
   6040  -6  -5   3 2 2 2
   6041  -6  -5   4 2 2 2
   6042  -6  -5   5 2 2 2
   6043  -6  -5   6 2 2 2
   6044  -6  -5   7 2 2 2
   6045  -6  -5   8 2 2 2
   6046  -6  -5   9 2 2 2
   6047  -6  -5  10 2 2 2
   6048  -6  -5  11 2 2 2
   6049  -6  -4 -12 2 2 2
   6050  -6  -4 -11 2 2 2
   6051  -6  -4 -10 2 2 2
   6052  -6  -4  -9 2 2 2
   6053  -6  -4  -8 2 2 2
   6054  -6  -4  -7 2 2 2
   6055  -6  -4  -6 2 2 2
   6056  -6  -4  -5 2 2 2
   6057  -6  -4  -4 2 2 2
   6058  -6  -4  -3 2 2 2
   6059  -6  -4  -2 2 2 2
   6060  -6  -4  -1 2 2 2
   6061  -6  -4   0 2 2 2
   6062  -6  -4   1 2 2 2
   6063  -6  -4   2 2 2 2
   6064  -6  -4   3 2 2 2
   6065  -6  -4   4 2 2 2
   6066  -6  -4   5 2 2 2
   6067  -6  -4   6 2 2 2
   6068  -6  -4   7 2 2 2
   6069  -6  -4   8 2 2 2
   6070  -6  -4   9 2 2 2
   6071  -6  -4  10 2 2 2
   6072  -6  -4  11 2 2 2
   6073  -6  -3 -12 2 2 2
   6074  -6  -3 -11 2 2 2
   6075  -6  -3 -10 2 2 2
   6076  -6  -3  -9 2 2 2
   6077  -6  -3  -8 2 2 2
   6078  -6  -3  -7 2 2 2
   6079  -6  -3  -6 2 2 2
   6080  -6  -3  -5 2 2 2
   6081  -6  -3  -4 2 2 2
   6082  -6  -3  -3 2 2 2
   6083  -6  -3  -2 2 2 2
   6084  -6  -3  -1 2 2 2
   6085  -6  -3   0 2 2 2
   6086  -6  -3   1 2 2 2
   6087  -6  -3   2 2 2 2
   6088  -6  -3   3 2 2 2
   6089  -6  -3   4 2 2 2
   6090  -6  -3   5 2 2 2
   6091  -6  -3   6 2 2 2
   6092  -6  -3   7 2 2 2
   6093  -6  -3   8 2 2 2
   6094  -6  -3   9 2 2 2
   6095  -6  -3  10 2 2 2
   6096  -6  -3  11 2 2 2
   6097  -6  -2 -12 2 2 2
   6098  -6  -2 -11 2 2 2
   6099  -6  -2 -10 2 2 2
   6100  -6  -2  -9 2 2 2
   6101  -6  -2  -8 2 2 2
   6102  -6  -2  -7 2 2 2
   6103  -6  -2  -6 2 2 2
   6104  -6  -2  -5 2 2 2
   6105  -6  -2  -4 2 2 2
   6106  -6  -2  -3 2 2 2
   6107  -6  -2  -2 2 2 2
   6108  -6  -2  -1 2 2 2
   6109  -6  -2   0 2 2 2
   6110  -6  -2   1 2 2 2
   6111  -6  -2   2 2 2 2
   6112  -6  -2   3 2 2 2
   6113  -6  -2   4 2 2 2
   6114  -6  -2   5 2 2 2
   6115  -6  -2   6 2 2 2
   6116  -6  -2   7 2 2 2
   6117  -6  -2   8 2 2 2
   6118  -6  -2   9 2 2 2
   6119  -6  -2  10 2 2 2
   6120  -6  -2  11 2 2 2
   6121  -6  -1 -12 2 2 2
   6122  -6  -1 -11 2 2 2
   6123  -6  -1 -10 2 2 2
   6124  -6  -1  -9 2 2 2
   6125  -6  -1  -8 2 2 2
   6126  -6  -1  -7 2 2 2
   6127  -6  -1  -6 2 2 2
   6128  -6  -1  -5 2 2 2
   6129  -6  -1  -4 2 2 2
   6130  -6  -1  -3 2 2 2
   6131  -6  -1  -2 2 2 2
   6132  -6  -1  -1 2 2 2
   6133  -6  -1   0 2 2 2
   6134  -6  -1   1 2 2 2
   6135  -6  -1   2 2 2 2
   6136  -6  -1   3 2 2 2
   6137  -6  -1   4 2 2 2
   6138  -6  -1   5 2 2 2
   6139  -6  -1   6 2 2 2
   6140  -6  -1   7 2 2 2
   6141  -6  -1   8 2 2 2
   6142  -6  -1   9 2 2 2
   6143  -6  -1  10 2 2 2
   6144  -6  -1  11 2 2 2
   6145  -6   0 -12 2 2 2
   6146  -6   0 -11 2 2 2
   6147  -6   0 -10 2 2 2
   6148  -6   0  -9 2 2 2
   6149  -6   0  -8 2 2 2
   6150  -6   0  -7 2 2 2
   6151  -6   0  -6 2 2 2
   6152  -6   0  -5 2 2 2
   6153  -6   0  -4 2 2 2
   6154  -6   0  -3 2 2 2
   6155  -6   0  -2 2 2 2
   6156  -6   0  -1 2 2 2
   6157  -6   0   0 2 2 2
   6158  -6   0   1 2 2 2
   6159  -6   0   2 2 2 2
   6160  -6   0   3 2 2 2
   6161  -6   0   4 2 2 2
   6162  -6   0   5 2 2 2
   6163  -6   0   6 2 2 2
   6164  -6   0   7 2 2 2
   6165  -6   0   8 2 2 2
   6166  -6   0   9 2 2 2
   6167  -6   0  10 2 2 2
   6168  -6   0  11 2 2 2
   6169  -6   1 -12 2 2 2
   6170  -6   1 -11 2 2 2
   6171  -6   1 -10 2 2 2
   6172  -6   1  -9 2 2 2
   6173  -6   1  -8 2 2 2
   6174  -6   1  -7 2 2 2
   6175  -6   1  -6 2 2 2
   6176  -6   1  -5 2 2 2
   6177  -6   1  -4 2 2 2
   6178  -6   1  -3 2 2 2
   6179  -6   1  -2 2 2 2
   6180  -6   1  -1 2 2 2
   6181  -6   1   0 2 2 2
   6182  -6   1   1 2 2 2
   6183  -6   1   2 2 2 2
   6184  -6   1   3 2 2 2
   6185  -6   1   4 2 2 2
   6186  -6   1   5 2 2 2
   6187  -6   1   6 2 2 2
   6188  -6   1   7 2 2 2
   6189  -6   1   8 2 2 2
   6190  -6   1   9 2 2 2
   6191  -6   1  10 2 2 2
   6192  -6   1  11 2 2 2
   6193  -6   2 -12 2 2 2
   6194  -6   2 -11 2 2 2
   6195  -6   2 -10 2 2 2
   6196  -6   2  -9 2 2 2
   6197  -6   2  -8 2 2 2
   6198  -6   2  -7 2 2 2
   6199  -6   2  -6 2 2 2
   6200  -6   2  -5 2 2 2
   6201  -6   2  -4 2 2 2
   6202  -6   2  -3 2 2 2
   6203  -6   2  -2 2 2 2
   6204  -6   2  -1 2 2 2
   6205  -6   2   0 2 2 2
   6206  -6   2   1 2 2 2
   6207  -6   2   2 2 2 2
   6208  -6   2   3 2 2 2
   6209  -6   2   4 2 2 2
   6210  -6   2   5 2 2 2
   6211  -6   2   6 2 2 2
   6212  -6   2   7 2 2 2
   6213  -6   2   8 2 2 2
   6214  -6   2   9 2 2 2
   6215  -6   2  10 2 2 2
   6216  -6   2  11 2 2 2
   6217  -6   3 -12 2 2 2
   6218  -6   3 -11 2 2 2
   6219  -6   3 -10 2 2 2
   6220  -6   3  -9 2 2 2
   6221  -6   3  -8 2 2 2
   6222  -6   3  -7 2 2 2
   6223  -6   3  -6 2 2 2
   6224  -6   3  -5 2 2 2
   6225  -6   3  -4 2 2 2
   6226  -6   3  -3 2 2 2
   6227  -6   3  -2 2 2 2
   6228  -6   3  -1 2 2 2
   6229  -6   3   0 2 2 2
   6230  -6   3   1 2 2 2
   6231  -6   3   2 2 2 2
   6232  -6   3   3 2 2 2
   6233  -6   3   4 2 2 2
   6234  -6   3   5 2 2 2
   6235  -6   3   6 2 2 2
   6236  -6   3   7 2 2 2
   6237  -6   3   8 2 2 2
   6238  -6   3   9 2 2 2
   6239  -6   3  10 2 2 2
   6240  -6   3  11 2 2 2
   6241  -6   4 -12 2 2 2
   6242  -6   4 -11 2 2 2
   6243  -6   4 -10 2 2 2
   6244  -6   4  -9 2 2 2
   6245  -6   4  -8 2 2 2
   6246  -6   4  -7 2 2 2
   6247  -6   4  -6 2 2 2
   6248  -6   4  -5 2 2 2
   6249  -6   4  -4 2 2 2
   6250  -6   4  -3 2 2 2
   6251  -6   4  -2 2 2 2
   6252  -6   4  -1 2 2 2
   6253  -6   4   0 2 2 2
   6254  -6   4   1 2 2 2
   6255  -6   4   2 2 2 2
   6256  -6   4   3 2 2 2
   6257  -6   4   4 2 2 2
   6258  -6   4   5 2 2 2
   6259  -6   4   6 2 2 2
   6260  -6   4   7 2 2 2
   6261  -6   4   8 2 2 2
   6262  -6   4   9 2 2 2
   6263  -6   4  10 2 2 2
   6264  -6   4  11 2 2 2
   6265  -6   5 -12 2 2 2
   6266  -6   5 -11 2 2 2
   6267  -6   5 -10 2 2 2
   6268  -6   5  -9 2 2 2
   6269  -6   5  -8 2 2 2
   6270  -6   5  -7 2 2 2
   6271  -6   5  -6 2 2 2
   6272  -6   5  -5 2 2 2
   6273  -6   5  -4 2 2 2
   6274  -6   5  -3 2 2 2
   6275  -6   5  -2 2 2 2
   6276  -6   5  -1 2 2 2
   6277  -6   5   0 2 2 2
   6278  -6   5   1 2 2 2
   6279  -6   5   2 2 2 2
   6280  -6   5   3 2 2 2
   6281  -6   5   4 2 2 2
   6282  -6   5   5 2 2 2
   6283  -6   5   6 2 2 2
   6284  -6   5   7 2 2 2
   6285  -6   5   8 2 2 2
   6286  -6   5   9 2 2 2
   6287  -6   5  10 2 2 2
   6288  -6   5  11 2 2 2
   6289  -6   6 -12 2 2 2
   6290  -6   6 -11 2 2 2
   6291  -6   6 -10 2 2 2
   6292  -6   6  -9 2 2 2
   6293  -6   6  -8 2 2 2
   6294  -6   6  -7 2 2 2
   6295  -6   6  -6 2 2 2
   6296  -6   6  -5 2 2 2
   6297  -6   6  -4 2 2 2
   6298  -6   6  -3 2 2 2
   6299  -6   6  -2 2 2 2
   6300  -6   6  -1 2 2 2
   6301  -6   6   0 2 2 2
   6302  -6   6   1 2 2 2
   6303  -6   6   2 2 2 2
   6304  -6   6   3 2 2 2
   6305  -6   6   4 2 2 2
   6306  -6   6   5 2 2 2
   6307  -6   6   6 2 2 2
   6308  -6   6   7 2 2 2
   6309  -6   6   8 2 2 2
   6310  -6   6   9 2 2 2
   6311  -6   6  10 2 2 2
   6312  -6   6  11 2 2 2
   6313  -6   7 -12 2 2 2
   6314  -6   7 -11 2 2 2
   6315  -6   7 -10 2 2 2
   6316  -6   7  -9 2 2 2
   6317  -6   7  -8 2 2 2
   6318  -6   7  -7 2 2 2
   6319  -6   7  -6 2 2 2
   6320  -6   7  -5 2 2 2
   6321  -6   7  -4 2 2 2
   6322  -6   7  -3 2 2 2
   6323  -6   7  -2 2 2 2
   6324  -6   7  -1 2 2 2
   6325  -6   7   0 2 2 2
   6326  -6   7   1 2 2 2
   6327  -6   7   2 2 2 2
   6328  -6   7   3 2 2 2
   6329  -6   7   4 2 2 2
   6330  -6   7   5 2 2 2
   6331  -6   7   6 2 2 2
   6332  -6   7   7 2 2 2
   6333  -6   7   8 2 2 2
   6334  -6   7   9 2 2 2
   6335  -6   7  10 2 2 2
   6336  -6   7  11 2 2 2
   6337  -6   8 -12 2 2 2
   6338  -6   8 -11 2 2 2
   6339  -6   8 -10 2 2 2
   6340  -6   8  -9 2 2 2
   6341  -6   8  -8 2 2 2
   6342  -6   8  -7 2 2 2
   6343  -6   8  -6 2 2 2
   6344  -6   8  -5 2 2 2
   6345  -6   8  -4 2 2 2
   6346  -6   8  -3 2 2 2
   6347  -6   8  -2 2 2 2
   6348  -6   8  -1 2 2 2
   6349  -6   8   0 2 2 2
   6350  -6   8   1 2 2 2
   6351  -6   8   2 2 2 2
   6352  -6   8   3 2 2 2
   6353  -6   8   4 2 2 2
   6354  -6   8   5 2 2 2
   6355  -6   8   6 2 2 2
   6356  -6   8   7 2 2 2
   6357  -6   8   8 2 2 2
   6358  -6   8   9 2 2 2
   6359  -6   8  10 2 2 2
   6360  -6   8  11 2 2 2
   6361  -6   9 -12 2 2 2
   6362  -6   9 -11 2 2 2
   6363  -6   9 -10 2 2 2
   6364  -6   9  -9 2 2 2
   6365  -6   9  -8 2 2 2
   6366  -6   9  -7 2 2 2
   6367  -6   9  -6 2 2 2
   6368  -6   9  -5 2 2 2
   6369  -6   9  -4 2 2 2
   6370  -6   9  -3 2 2 2
   6371  -6   9  -2 2 2 2
   6372  -6   9  -1 2 2 2
   6373  -6   9   0 2 2 2
   6374  -6   9   1 2 2 2
   6375  -6   9   2 2 2 2
   6376  -6   9   3 2 2 2
   6377  -6   9   4 2 2 2
   6378  -6   9   5 2 2 2
   6379  -6   9   6 2 2 2
   6380  -6   9   7 2 2 2
   6381  -6   9   8 2 2 2
   6382  -6   9   9 2 2 2
   6383  -6   9  10 2 2 2
   6384  -6   9  11 2 2 2
   6385  -6  10 -12 2 2 2
   6386  -6  10 -11 2 2 2
   6387  -6  10 -10 2 2 2
   6388  -6  10  -9 2 2 2
   6389  -6  10  -8 2 2 2
   6390  -6  10  -7 2 2 2
   6391  -6  10  -6 2 2 2
   6392  -6  10  -5 2 2 2
   6393  -6  10  -4 2 2 2
   6394  -6  10  -3 2 2 2
   6395  -6  10  -2 2 2 2
   6396  -6  10  -1 2 2 2
   6397  -6  10   0 2 2 2
   6398  -6  10   1 2 2 2
   6399  -6  10   2 2 2 2
   6400  -6  10   3 2 2 2
   6401  -6  10   4 2 2 2
   6402  -6  10   5 2 2 2
   6403  -6  10   6 2 2 2
   6404  -6  10   7 2 2 2
   6405  -6  10   8 2 2 2
   6406  -6  10   9 2 2 2
   6407  -6  10  10 2 2 2
   6408  -6  10  11 2 2 2
   6409  -6  11 -12 2 2 2
   6410  -6  11 -11 2 2 2
   6411  -6  11 -10 2 2 2
   6412  -6  11  -9 2 2 2
   6413  -6  11  -8 2 2 2
   6414  -6  11  -7 2 2 2
   6415  -6  11  -6 2 2 2
   6416  -6  11  -5 2 2 2
   6417  -6  11  -4 2 2 2
   6418  -6  11  -3 2 2 2
   6419  -6  11  -2 2 2 2
   6420  -6  11  -1 2 2 2
   6421  -6  11   0 2 2 2
   6422  -6  11   1 2 2 2
   6423  -6  11   2 2 2 2
   6424  -6  11   3 2 2 2
   6425  -6  11   4 2 2 2
   6426  -6  11   5 2 2 2
   6427  -6  11   6 2 2 2
   6428  -6  11   7 2 2 2
   6429  -6  11   8 2 2 2
   6430  -6  11   9 2 2 2
   6431  -6  11  10 2 2 2
   6432  -6  11  11 2 2 2
   6433  -5 -12 -12 2 2 2
   6434  -5 -12 -11 2 2 2
   6435  -5 -12 -10 2 2 2
   6436  -5 -12  -9 2 2 2
   6437  -5 -12  -8 2 2 2
   6438  -5 -12  -7 2 2 2
   6439  -5 -12  -6 2 2 2
   6440  -5 -12  -5 2 2 2
   6441  -5 -12  -4 2 2 2
   6442  -5 -12  -3 2 2 2
   6443  -5 -12  -2 2 2 2
   6444  -5 -12  -1 2 2 2
   6445  -5 -12   0 2 2 2
   6446  -5 -12   1 2 2 2
   6447  -5 -12   2 2 2 2
   6448  -5 -12   3 2 2 2
   6449  -5 -12   4 2 2 2
   6450  -5 -12   5 2 2 2
   6451  -5 -12   6 2 2 2
   6452  -5 -12   7 2 2 2
   6453  -5 -12   8 2 2 2
   6454  -5 -12   9 2 2 2
   6455  -5 -12  10 2 2 2
   6456  -5 -12  11 2 2 2
   6457  -5 -11 -12 2 2 2
   6458  -5 -11 -11 2 2 2
   6459  -5 -11 -10 2 2 2
   6460  -5 -11  -9 2 2 2
   6461  -5 -11  -8 2 2 2
   6462  -5 -11  -7 2 2 2
   6463  -5 -11  -6 2 2 2
   6464  -5 -11  -5 2 2 2
   6465  -5 -11  -4 2 2 2
   6466  -5 -11  -3 2 2 2
   6467  -5 -11  -2 2 2 2
   6468  -5 -11  -1 2 2 2
   6469  -5 -11   0 2 2 2
   6470  -5 -11   1 2 2 2
   6471  -5 -11   2 2 2 2
   6472  -5 -11   3 2 2 2
   6473  -5 -11   4 2 2 2
   6474  -5 -11   5 2 2 2
   6475  -5 -11   6 2 2 2
   6476  -5 -11   7 2 2 2
   6477  -5 -11   8 2 2 2
   6478  -5 -11   9 2 2 2
   6479  -5 -11  10 2 2 2
   6480  -5 -11  11 2 2 2
   6481  -5 -10 -12 2 2 2
   6482  -5 -10 -11 2 2 2
   6483  -5 -10 -10 2 2 2
   6484  -5 -10  -9 2 2 2
   6485  -5 -10  -8 2 2 2
   6486  -5 -10  -7 2 2 2
   6487  -5 -10  -6 2 2 2
   6488  -5 -10  -5 2 2 2
   6489  -5 -10  -4 2 2 2
   6490  -5 -10  -3 2 2 2
   6491  -5 -10  -2 2 2 2
   6492  -5 -10  -1 2 2 2
   6493  -5 -10   0 2 2 2
   6494  -5 -10   1 2 2 2
   6495  -5 -10   2 2 2 2
   6496  -5 -10   3 2 2 2
   6497  -5 -10   4 2 2 2
   6498  -5 -10   5 2 2 2
   6499  -5 -10   6 2 2 2
   6500  -5 -10   7 2 2 2
   6501  -5 -10   8 2 2 2
   6502  -5 -10   9 2 2 2
   6503  -5 -10  10 2 2 2
   6504  -5 -10  11 2 2 2
   6505  -5  -9 -12 2 2 2
   6506  -5  -9 -11 2 2 2
   6507  -5  -9 -10 2 2 2
   6508  -5  -9  -9 2 2 2
   6509  -5  -9  -8 2 2 2
